gene,median_log2,mad_log2
ENSG00000230847,0.8258914347866102,0.7593018786765613
ENSG00000230848,0.0,0.0
ENSG00000230849,0.0128947179161009,0.0128947179161009
ENSG00000230851,0.0,0.0
ENSG00000230852,0.0104117792761586,0.0104117792761586
ENSG00000230853,0.0,0.0
ENSG00000230854,0.0,0.0
ENSG00000230866,0.0236442774278357,0.0236442774278357
ENSG00000230867,0.0,0.0
ENSG00000230869,0.3279551862829931,0.1304436177174563
ENSG00000230870,0.0640757648795078,0.0412536642819511
ENSG00000230871,0.0,0.0
ENSG00000230872,0.0361811750036689,0.0241474883596152
ENSG00000230873,0.0,0.0
ENSG00000230876,0.019754569182283,0.0123321644287929
ENSG00000230879,0.0,0.0
ENSG00000230881,0.0,0.0
ENSG00000230882,0.0,0.0
ENSG00000230886,0.0,0.0
ENSG00000230889,0.0,0.0
ENSG00000230891,0.0,0.0
ENSG00000230894,0.0,0.0
ENSG00000230896,0.4341974563172797,0.1920047248238851
ENSG00000230897,0.2658353225198348,0.1669819164850061
ENSG00000230898,0.0,0.0
ENSG00000230899,0.0202952363985551,0.0202952363985551
ENSG00000230902,0.0,0.0
ENSG00000230908,0.0,0.0
ENSG00000230910,1.3868716321765406,0.9186824710680422
ENSG00000230911,0.0506103525831831,0.0506103525831831
ENSG00000230912,0.3605283439236285,0.1674967977491337
ENSG00000230913,0.0,0.0
ENSG00000230914,0.0,0.0
ENSG00000230916,0.0,0.0
ENSG00000230918,0.0,0.0
ENSG00000230920,0.0,0.0
ENSG00000230921,0.0,0.0
ENSG00000230922,0.0,0.0
ENSG00000230923,0.0934411860974522,0.061154109723318
ENSG00000230926,0.0,0.0
ENSG00000230927,0.0385640097307227,0.0243801362489797
ENSG00000230928,0.09805836715045,0.057048373525588
ENSG00000230929,0.0826004118422722,0.0826004118422722
ENSG00000230931,0.0,0.0
ENSG00000230934,0.0,0.0
ENSG00000230935,0.0,0.0
ENSG00000230936,0.0,0.0
ENSG00000230937,0.0,0.0
ENSG00000230941,0.0,0.0
ENSG00000230942,0.0,0.0
ENSG00000230943,0.8760803639677458,0.6755242428745666
ENSG00000230944,0.0,0.0
ENSG00000230945,0.0,0.0
ENSG00000230946,0.0843990400755414,0.046550170282724
ENSG00000230947,0.0,0.0
ENSG00000230948,0.0,0.0
ENSG00000230950,0.0,0.0
ENSG00000230951,0.0117103096277337,0.0117103096277337
ENSG00000231015,0.0,0.0
ENSG00000230952,0.0,0.0
ENSG00000230953,1.0680585240986211,0.5350111076480208
ENSG00000230955,0.0,0.0
ENSG00000230956,0.0,0.0
ENSG00000230958,0.0,0.0
ENSG00000230960,0.0,0.0
ENSG00000230962,0.0,0.0
ENSG00000230965,0.5429691912333872,0.46765152566189
ENSG00000230967,0.0,0.0
ENSG00000230991,0.0,0.0
ENSG00000230992,0.0,0.0
ENSG00000230968,0.0,0.0
ENSG00000230969,0.4825282221926544,0.2790877330663512
ENSG00000230970,0.0,0.0
ENSG00000230971,0.0,0.0
ENSG00000230972,0.0,0.0
ENSG00000230973,0.0,0.0
ENSG00000230975,0.0,0.0
ENSG00000230977,0.0,0.0
ENSG00000231013,0.0,0.0
ENSG00000231428,0.0,0.0
ENSG00000230978,0.0,0.0
ENSG00000230979,0.4883874949941253,0.2140005428615798
ENSG00000230980,0.0,0.0
ENSG00000230982,0.2790885072326645,0.1527975632264447
ENSG00000230986,0.0,0.0
ENSG00000230987,0.0,0.0
ENSG00000230988,0.0,0.0
ENSG00000230989,3.1901818286985573,0.4681530507957139
ENSG00000230990,0.0,0.0
ENSG00000230993,0.0393630296599006,0.0393630296599006
ENSG00000230994,0.0,0.0
ENSG00000230997,0.0,0.0
ENSG00000230999,0.0,0.0
ENSG00000231001,0.0,0.0
ENSG00000231004,0.0,0.0
ENSG00000231005,0.0,0.0
ENSG00000231006,0.1545870973643524,0.0807172000794967
ENSG00000231007,0.127321597520405,0.0951727828953075
ENSG00000231009,0.0,0.0
ENSG00000231010,0.1243572533238522,0.0671260448016247
ENSG00000231011,0.0,0.0
ENSG00000231017,0.0,0.0
ENSG00000231018,0.0,0.0
ENSG00000231019,0.1819383400473727,0.1806998649946455
ENSG00000231020,0.0,0.0
ENSG00000231022,0.0,0.0
ENSG00000231023,0.0,0.0
ENSG00000231024,0.0,0.0
ENSG00000231026,0.0,0.0
ENSG00000231028,0.1531321374859187,0.0798191640647501
ENSG00000231099,0.0,0.0
ENSG00000231029,0.0,0.0
ENSG00000231031,0.0,0.0
ENSG00000231032,0.0,0.0
ENSG00000231034,0.0,0.0
ENSG00000231035,0.0,0.0
ENSG00000231039,0.0,0.0
ENSG00000231040,0.0,0.0
ENSG00000231043,0.0120479936871347,0.0083653088570512
ENSG00000231046,0.0,0.0
ENSG00000231047,0.0,0.0
ENSG00000231049,0.0050118631496039,0.0050118631496039
ENSG00000231100,0.0,0.0
ENSG00000231050,0.2325109542940207,0.1141282945283952
ENSG00000231052,0.0,0.0
ENSG00000231053,0.0,0.0
ENSG00000231054,0.0,0.0
ENSG00000231056,0.0,0.0
ENSG00000231057,0.0,0.0
ENSG00000231058,0.0,0.0
ENSG00000231060,0.0,0.0
ENSG00000231061,0.0,0.0
ENSG00000231062,0.0,0.0
ENSG00000231063,0.0649352621161734,0.045513730945341
ENSG00000231064,0.6554498369465152,0.2856166490558888
ENSG00000231066,0.0273904698858981,0.0258168112944017
ENSG00000231068,0.0,0.0
ENSG00000231069,0.0,0.0
ENSG00000231070,0.0,0.0
ENSG00000231071,0.0,0.0
ENSG00000231072,0.0,0.0
ENSG00000231073,0.0490117396741566,0.0490117396741566
ENSG00000231074,2.465710707908153,0.4622653667401071
ENSG00000231078,0.0,0.0
ENSG00000231102,0.0414504686385145,0.0414504686385145
ENSG00000231079,0.0120708846609551,0.0120708846609551
ENSG00000231080,0.0,0.0
ENSG00000231081,0.0407493811306758,0.0407493811306758
ENSG00000231082,0.0,0.0
ENSG00000231083,0.0,0.0
ENSG00000231084,0.9099328188234678,0.2779792382265689
ENSG00000231086,0.087916285412644,0.0544749318454043
ENSG00000231087,0.0462074524666764,0.0381208285757009
ENSG00000231090,0.0,0.0
ENSG00000231092,0.0,0.0
ENSG00000231093,0.0,0.0
ENSG00000231095,0.0,0.0
ENSG00000231096,0.0,0.0
ENSG00000231098,0.0,0.0
ENSG00000231106,0.0,0.0
ENSG00000231107,0.0,0.0
ENSG00000231108,0.0,0.0
ENSG00000231110,0.0,0.0
ENSG00000231112,0.0,0.0
ENSG00000231113,0.9481388120986268,0.272275920725313
ENSG00000231114,0.0,0.0
ENSG00000231119,0.1821036595577006,0.0813452912393031
ENSG00000231120,0.0,0.0
ENSG00000231122,0.0481120024953341,0.0481120024953341
ENSG00000231317,0.0,0.0
ENSG00000231123,0.0,0.0
ENSG00000231124,0.0,0.0
ENSG00000231125,0.5888295070068031,0.2023744407812611
ENSG00000231128,0.0112050668265699,0.0112050668265699
ENSG00000231130,0.0,0.0
ENSG00000231131,0.0689129017485569,0.0689129017485569
ENSG00000231132,0.0,0.0
ENSG00000231133,0.0558050953971151,0.0558050953971151
ENSG00000231134,0.0,0.0
ENSG00000231192,0.0,0.0
ENSG00000231136,0.0,0.0
ENSG00000231137,0.0,0.0
ENSG00000231138,0.0,0.0
ENSG00000231139,0.0,0.0
ENSG00000231140,0.0,0.0
ENSG00000231143,0.0,0.0
ENSG00000231144,0.0,0.0
ENSG00000231147,0.0,0.0
ENSG00000231148,0.0,0.0
ENSG00000231149,0.0,0.0
ENSG00000231150,0.0,0.0
ENSG00000231152,0.0,0.0
ENSG00000231156,0.0,0.0
ENSG00000231158,0.0,0.0
ENSG00000231159,0.0,0.0
ENSG00000231160,1.1179808940114937,0.4313602499582105
ENSG00000231162,0.0,0.0
ENSG00000231163,0.0,0.0
ENSG00000231164,0.0143267244755813,0.0143267244755813
ENSG00000231165,0.0,0.0
ENSG00000231166,0.0,0.0
ENSG00000231167,0.02654654758687,0.0160977898216236
ENSG00000231188,0.0,0.0
ENSG00000231205,0.0552428638945121,0.0552428638945121
ENSG00000231169,0.050076749424783,0.0336260716161656
ENSG00000231170,0.1734127453945262,0.1564318746606816
ENSG00000231171,0.0,0.0
ENSG00000231172,0.0,0.0
ENSG00000231173,0.0,0.0
ENSG00000231297,0.0,0.0
ENSG00000231175,0.0,0.0
ENSG00000231177,0.9730234251368706,0.2698961404882068
ENSG00000231178,0.0,0.0
ENSG00000231181,0.1566024238208293,0.0851279521370039
ENSG00000231183,0.0,0.0
ENSG00000231184,0.0,0.0
ENSG00000231185,0.0,0.0
ENSG00000231187,0.0055652683664979,0.0055652683664979
ENSG00000231189,0.0,0.0
ENSG00000231193,0.2601666055016393,0.1573284424046255
ENSG00000231194,0.1053723443218781,0.1053723443218781
ENSG00000231195,0.0,0.0
ENSG00000231198,0.0,0.0
ENSG00000231199,0.0,0.0
ENSG00000231201,0.0,0.0
ENSG00000231202,0.0,0.0
ENSG00000231203,0.0,0.0
ENSG00000231204,0.0,0.0
ENSG00000231206,0.0,0.0
ENSG00000231207,0.0,0.0
ENSG00000231208,0.0,0.0
ENSG00000231210,0.0,0.0
ENSG00000231211,0.0,0.0
ENSG00000231212,0.2395006947406788,0.1849549272678739
ENSG00000231213,0.0,0.0
ENSG00000231216,0.0,0.0
ENSG00000231219,0.0,0.0
ENSG00000231221,0.0,0.0
ENSG00000231222,0.0,0.0
ENSG00000231226,0.0,0.0
ENSG00000231227,0.0,0.0
ENSG00000231228,0.0,0.0
ENSG00000231231,0.0,0.0
ENSG00000231232,0.0,0.0
ENSG00000231233,1.2437300043021429,0.7866295647895485
ENSG00000231234,0.0,0.0
ENSG00000231235,0.0,0.0
ENSG00000231236,0.0,0.0
ENSG00000231237,0.0,0.0
ENSG00000231238,0.0,0.0
ENSG00000231240,0.0,0.0
ENSG00000231241,0.0,0.0
ENSG00000231243,0.0,0.0
ENSG00000231244,0.0,0.0
ENSG00000231245,0.1749662571041318,0.1749662571041318
ENSG00000231246,0.0,0.0
ENSG00000231248,0.0,0.0
ENSG00000231249,0.0592168165537986,0.0592168165537986
ENSG00000231251,0.0,0.0
ENSG00000231252,0.0,0.0
ENSG00000231253,0.0,0.0
ENSG00000231254,0.0,0.0
ENSG00000231255,0.0958434243191468,0.0958434243191468
ENSG00000231256,0.0048436433935242,0.0048436433935242
ENSG00000231258,0.0,0.0
ENSG00000231259,1.630083904775977,0.5220278772095037
ENSG00000231261,0.139460326725246,0.139460326725246
ENSG00000231264,0.0,0.0
ENSG00000231265,0.1692631335169077,0.1692631335169077
ENSG00000231266,0.0,0.0
ENSG00000231270,0.0,0.0
ENSG00000231271,0.0,0.0
ENSG00000231272,0.0,0.0
ENSG00000231274,0.0,0.0
ENSG00000231276,0.0,0.0
ENSG00000231278,0.0,0.0
ENSG00000231280,0.0,0.0
ENSG00000231290,0.0317410063782469,0.0228568895443878
ENSG00000231291,0.0,0.0
ENSG00000231292,2.7989131771990112,0.8736846674520333
ENSG00000231293,0.0,0.0
ENSG00000231295,0.0,0.0
ENSG00000231296,0.1688756202935403,0.1108487319329827
ENSG00000231298,0.0267547420760945,0.0267547420760945
ENSG00000231299,0.0,0.0
ENSG00000231300,0.0,0.0
ENSG00000231301,0.0,0.0
ENSG00000231302,0.0,0.0
ENSG00000231304,0.1414262510457468,0.0762137964697694
ENSG00000231305,1.235065289975126,0.4135566091022213
ENSG00000231307,0.0899184236995772,0.0499097610148543
ENSG00000231310,0.0442514166460858,0.0442514166460858
ENSG00000231311,0.0,0.0
ENSG00000231312,2.8168310925770106,0.3450141352805422
ENSG00000231313,0.0287317998219078,0.0287317998219078
ENSG00000231316,0.0,0.0
ENSG00000231322,0.0,0.0
ENSG00000231324,0.0,0.0
ENSG00000231326,0.0,0.0
ENSG00000231327,0.3665544257403617,0.1770435784410886
ENSG00000231328,0.0,0.0
ENSG00000231329,0.8529249019076012,0.3475715270147667
ENSG00000231331,0.0,0.0
ENSG00000231332,0.0,0.0
ENSG00000231333,0.1048170308314779,0.1048170308314779
ENSG00000231334,0.0,0.0
ENSG00000231356,0.0,0.0
ENSG00000231336,0.0,0.0
ENSG00000231340,0.1890502760817675,0.1084635555135199
ENSG00000231341,0.0,0.0
ENSG00000231344,0.0922602186574827,0.0922602186574827
ENSG00000231345,0.1732413091269883,0.1529176221711647
ENSG00000231346,0.1547024458322846,0.073097765739307
ENSG00000231349,0.0,0.0
ENSG00000231351,0.0,0.0
ENSG00000231353,0.0,0.0
ENSG00000231355,0.0368633911137991,0.0368633911137991
ENSG00000231357,0.0,0.0
ENSG00000231358,0.0,0.0
ENSG00000231359,0.0,0.0
ENSG00000231361,0.0,0.0
ENSG00000231362,0.0,0.0
ENSG00000231364,0.0,0.0
ENSG00000231365,1.5310095871898766,0.384628073018767
ENSG00000231366,0.0,0.0
ENSG00000231367,0.0,0.0
ENSG00000231373,0.0,0.0
ENSG00000231375,0.0,0.0
ENSG00000231376,0.0,0.0
ENSG00000231378,0.0,0.0
ENSG00000231381,0.023604538063592,0.023604538063592
ENSG00000231382,0.0,0.0
ENSG00000231383,0.0,0.0
ENSG00000231384,0.0,0.0
ENSG00000231386,0.0,0.0
ENSG00000231388,0.0,0.0
ENSG00000231389,2.2193482167870715,1.090830443329141
ENSG00000231390,0.0434984961291145,0.0434984961291145
ENSG00000231392,0.0,0.0
ENSG00000231501,0.0,0.0
ENSG00000231539,0.0,0.0
ENSG00000231393,0.138167010878401,0.0798643707686696
ENSG00000231394,0.1359616394850199,0.1008554531198258
ENSG00000231395,0.2778145884895044,0.1605052024875525
ENSG00000231396,0.0,0.0
ENSG00000231397,0.0,0.0
ENSG00000231398,0.0,0.0
ENSG00000231399,0.0,0.0
ENSG00000231540,0.0,0.0
ENSG00000231401,0.0,0.0
ENSG00000231402,0.0295815122622213,0.0295815122622213
ENSG00000231403,0.0,0.0
ENSG00000231404,0.0,0.0
ENSG00000231405,0.0,0.0
ENSG00000231407,0.2312468369299716,0.1139746922022084
ENSG00000231409,0.3094288407567972,0.1685507373149175
ENSG00000231411,0.0,0.0
ENSG00000231412,0.0,0.0
ENSG00000231413,0.0,0.0
ENSG00000231414,0.4353907030948343,0.4353907030948343
ENSG00000231416,0.1735253193248349,0.108516961489245
ENSG00000231417,0.0,0.0
ENSG00000231418,0.0,0.0
ENSG00000231419,0.0043029068901977,0.0043029068901977
ENSG00000231420,0.0,0.0
ENSG00000231421,0.0,0.0
ENSG00000231422,0.0,0.0
ENSG00000231423,0.0,0.0
ENSG00000231424,0.2099411480331887,0.2027600018749402
ENSG00000231426,0.0,0.0
ENSG00000231431,0.0,0.0
ENSG00000231434,0.0037821126284231,0.0037821126284231
ENSG00000231436,0.0,0.0
ENSG00000231437,0.0,0.0
ENSG00000231439,0.024774971267774,0.024774971267774
ENSG00000231440,0.0,0.0
ENSG00000231441,0.0903900680631382,0.0746420006961448
ENSG00000231442,0.0,0.0
ENSG00000231443,0.1326439585064003,0.0794102588856859
ENSG00000231445,0.0,0.0
ENSG00000231447,0.0,0.0
ENSG00000231449,0.0,0.0
ENSG00000231453,0.0,0.0
ENSG00000231454,0.0,0.0
ENSG00000231541,0.0,0.0
ENSG00000231458,0.0,0.0
ENSG00000231460,0.0,0.0
ENSG00000231461,0.0,0.0
ENSG00000231464,0.0301933910711231,0.0254158907316907
ENSG00000231466,0.0855402303965421,0.0643902995450509
ENSG00000231467,0.0,0.0
ENSG00000231468,0.027114408700835,0.027114408700835
ENSG00000231553,0.0,0.0
ENSG00000231470,0.0,0.0
ENSG00000231471,0.0,0.0
ENSG00000231473,0.202942983225584,0.1288020343830918
ENSG00000231475,3.3005279154883467,1.4912965722065672
ENSG00000231476,0.0,0.0
ENSG00000231477,0.0,0.0
ENSG00000231478,0.0,0.0
ENSG00000231480,0.0,0.0
ENSG00000231503,0.0,0.0
ENSG00000231482,0.0,0.0
ENSG00000231483,0.0,0.0
ENSG00000231484,0.0,0.0
ENSG00000231487,0.0,0.0
ENSG00000231489,0.0,0.0
ENSG00000231490,0.0,0.0
ENSG00000231491,0.0,0.0
ENSG00000231492,0.0,0.0
ENSG00000231494,0.0,0.0
ENSG00000231495,0.0,0.0
ENSG00000231496,0.0,0.0
ENSG00000231500,10.851749041416056,0.7109179230415421
ENSG00000231508,0.1839006045770526,0.1391889523840517
ENSG00000231509,0.076305968533729,0.0555897211719782
ENSG00000231510,0.0,0.0
ENSG00000231512,0.0,0.0
ENSG00000231513,0.0,0.0
ENSG00000231514,0.0,0.0
ENSG00000231515,0.0,0.0
ENSG00000231516,0.0,0.0
ENSG00000231556,0.0,0.0
ENSG00000231519,0.2329210323309478,0.129198695618054
ENSG00000231521,0.135956387701827,0.1099467522906079
ENSG00000231523,0.0,0.0
ENSG00000231525,0.0,0.0
ENSG00000231527,2.687672135994323,0.7063123535130238
ENSG00000231528,0.0,0.0
ENSG00000231529,0.0,0.0
ENSG00000231530,0.0,0.0
ENSG00000231531,0.0,0.0
ENSG00000231557,0.0,0.0
ENSG00000232132,0.0,0.0
ENSG00000231532,0.0,0.0
ENSG00000231533,0.0498022082527606,0.036268184845687
ENSG00000231534,0.0,0.0
ENSG00000231535,0.0270676854274891,0.0270676854274891
ENSG00000231536,0.0199295968025308,0.0199295968025308
ENSG00000231537,0.0,0.0
ENSG00000231538,0.0,0.0
ENSG00000231597,0.0,0.0
ENSG00000232133,0.0,0.0
ENSG00000232134,0.1998563699521736,0.1140093881924829
ENSG00000231542,0.0,0.0
ENSG00000231544,0.0709072311404393,0.0709072311404393
ENSG00000231546,0.0,0.0
ENSG00000231547,0.0,0.0
ENSG00000231548,0.0,0.0
ENSG00000231549,0.0,0.0
ENSG00000231550,0.0,0.0
ENSG00000231551,0.4647027658201988,0.1899735532900314
ENSG00000231552,0.0,0.0
ENSG00000231559,0.0,0.0
ENSG00000231560,0.1562516278456817,0.0565995815884382
ENSG00000231561,0.0,0.0
ENSG00000231562,0.0,0.0
ENSG00000231563,0.1712670452261471,0.1218439847823738
ENSG00000231564,0.0,0.0
ENSG00000231565,0.0,0.0
ENSG00000231566,0.0140867267258838,0.0140867267258838
ENSG00000231567,0.0,0.0
ENSG00000231568,0.0,0.0
ENSG00000231569,0.0,0.0
ENSG00000231570,0.0,0.0
ENSG00000231574,0.0,0.0
ENSG00000231575,0.0,0.0
ENSG00000231576,0.0,0.0
ENSG00000231579,0.0518773915594724,0.0420572688226458
ENSG00000231582,0.0,0.0
ENSG00000231583,0.0,0.0
ENSG00000231584,1.7664255476396773,0.3444588161038717
ENSG00000231585,0.0,0.0
ENSG00000231586,0.0,0.0
ENSG00000231588,0.1391629798294294,0.1391629798294294
ENSG00000231589,0.0,0.0
ENSG00000231590,0.0,0.0
ENSG00000231593,0.0,0.0
ENSG00000231604,0.0,0.0
ENSG00000231605,0.0,0.0
ENSG00000231606,0.0,0.0
ENSG00000231607,1.7449877167638257,0.5247382578446138
ENSG00000231609,0.173082648460547,0.0729903943592246
ENSG00000231610,0.0,0.0
ENSG00000231612,0.0078284257459144,0.0078284257459144
ENSG00000231613,0.1861937304676061,0.1174335064325401
ENSG00000231654,0.0,0.0
ENSG00000231615,0.0097398644051247,0.0097398644051247
ENSG00000231616,0.1655183791363361,0.0812758300337349
ENSG00000231619,0.0,0.0
ENSG00000231620,0.0,0.0
ENSG00000231621,0.0,0.0
ENSG00000231622,0.0,0.0
ENSG00000231625,0.0472144963372227,0.0472144963372227
ENSG00000231626,0.0,0.0
ENSG00000231628,0.9649700517688596,0.2816068592102687
ENSG00000231630,0.0,0.0
ENSG00000231633,0.0,0.0
ENSG00000231635,0.0,0.0
ENSG00000231636,0.0,0.0
ENSG00000231837,0.0,0.0
ENSG00000231638,0.0046265102670919,0.0046265102670919
ENSG00000231643,0.0,0.0
ENSG00000231645,0.0,0.0
ENSG00000231646,0.5723580767920378,0.2691352712988781
ENSG00000231648,0.0,0.0
ENSG00000231649,0.0,0.0
ENSG00000231650,0.0,0.0
ENSG00000231651,0.0762443904831883,0.0762443904831883
ENSG00000231652,0.0,0.0
ENSG00000231653,0.0,0.0
ENSG00000232135,0.0,0.0
ENSG00000231655,0.0,0.0
ENSG00000231660,0.0,0.0
ENSG00000231662,0.0,0.0
ENSG00000231663,1.7232658427010203,0.4556113016292162
ENSG00000231665,0.0163023310508196,0.0115823488756429
ENSG00000231666,0.0,0.0
ENSG00000231667,0.0,0.0
ENSG00000231668,0.0,0.0
ENSG00000231671,0.0,0.0
ENSG00000231729,0.0,0.0
ENSG00000231731,1.12575027527206,0.2767099664426971
ENSG00000231672,0.0107583592627116,0.0107583592627116
ENSG00000231674,0.0,0.0
ENSG00000231675,0.0,0.0
ENSG00000231678,0.0,0.0
ENSG00000231680,0.0,0.0
ENSG00000231681,0.0,0.0
ENSG00000231682,0.0,0.0
ENSG00000231683,0.0,0.0
ENSG00000231684,0.1408336145470503,0.1408336145470503
ENSG00000231735,0.0,0.0
ENSG00000231738,0.0678699700644094,0.0678699700644094
ENSG00000231686,0.0,0.0
ENSG00000231688,0.0,0.0
ENSG00000231689,0.0,0.0
ENSG00000231690,0.0,0.0
ENSG00000231691,0.0,0.0
ENSG00000231694,0.0,0.0
ENSG00000231697,0.0,0.0
ENSG00000231698,0.0,0.0
ENSG00000231699,0.0,0.0
ENSG00000231700,0.0255589849640006,0.0255589849640006
ENSG00000231701,0.0,0.0
ENSG00000231702,0.0,0.0
ENSG00000231703,0.0130019532639391,0.0130019532639391
ENSG00000231704,0.1812679660601052,0.0967097308477374
ENSG00000231705,0.0792927672728535,0.0792927672728535
ENSG00000231706,0.0,0.0
ENSG00000231707,0.0364963004736253,0.0364963004736253
ENSG00000231711,0.2997452054772667,0.2292322233103287
ENSG00000231739,0.0,0.0
ENSG00000231712,0.0,0.0
ENSG00000231713,0.0,0.0
ENSG00000231714,0.0,0.0
ENSG00000231715,0.0,0.0
ENSG00000231718,0.0,0.0
ENSG00000231720,0.0,0.0
ENSG00000231721,4.325350433189509,0.6894335592631955
ENSG00000231722,0.0,0.0
ENSG00000231723,0.0,0.0
ENSG00000231724,0.0523908519755203,0.0523908519755203
ENSG00000231725,0.0,0.0
ENSG00000231726,0.0,0.0
ENSG00000231728,0.0605496447200604,0.0458901322920235
ENSG00000231741,0.0072199049945176,0.0072199049945176
ENSG00000231742,0.2380225178257207,0.1555441500335399
ENSG00000231743,0.0,0.0
ENSG00000231744,0.0,0.0
ENSG00000231747,0.0378010874980824,0.0378010874980824
ENSG00000231748,0.0,0.0
ENSG00000231749,0.0111750043124761,0.0111750043124761
ENSG00000231750,0.0,0.0
ENSG00000231752,0.065951374199851,0.0323768425764932
ENSG00000231781,0.0,0.0
ENSG00000231754,0.0,0.0
ENSG00000231755,0.0,0.0
ENSG00000231756,0.0,0.0
ENSG00000231758,0.0,0.0
ENSG00000231760,0.1210260138513663,0.0611577552701019
ENSG00000231762,0.0,0.0
ENSG00000231763,0.0,0.0
ENSG00000231764,0.0,0.0
ENSG00000231804,0.0,0.0
ENSG00000231806,0.0615771437729489,0.0527919651688739
ENSG00000231765,0.0,0.0
ENSG00000231766,0.0,0.0
ENSG00000231767,0.2443549291569405,0.1228209145145747
ENSG00000231768,0.0406189412675278,0.0339015463884475
ENSG00000231769,0.2372418598599022,0.1569034669592578
ENSG00000231770,2.6376635667664377,0.4730832187581071
ENSG00000231772,0.0,0.0
ENSG00000231776,0.0,0.0
ENSG00000231777,0.0,0.0
ENSG00000231780,0.0,0.0
ENSG00000231782,0.0,0.0
ENSG00000231784,0.0685758888699527,0.040614813703396
ENSG00000231787,0.0,0.0
ENSG00000231788,0.0,0.0
ENSG00000231789,1.4588281836204444,0.4975407710270461
ENSG00000231791,0.0,0.0
ENSG00000231793,0.2921397543267276,0.157646732822232
ENSG00000231794,0.2738810676236445,0.137424767702513
ENSG00000231795,0.0,0.0
ENSG00000231799,0.0105750546011229,0.0105750546011229
ENSG00000231801,0.0,0.0
ENSG00000231802,0.0,0.0
ENSG00000232225,0.0,0.0
ENSG00000231808,0.0,0.0
ENSG00000231809,0.0,0.0
ENSG00000231810,0.0,0.0
ENSG00000231811,0.0,0.0
ENSG00000231812,0.0,0.0
ENSG00000231814,0.0,0.0
ENSG00000231830,0.1164472701001276,0.1164472701001276
ENSG00000231831,0.0214655135961875,0.0146533462748527
ENSG00000232226,0.0,0.0
ENSG00000231815,0.0,0.0
ENSG00000231817,0.0104977159611277,0.0104977159611277
ENSG00000231821,0.0,0.0
ENSG00000231822,0.174189071049066,0.0850557078340257
ENSG00000231824,0.0,0.0
ENSG00000231826,0.0,0.0
ENSG00000231827,0.0203649392673107,0.0151562187673457
ENSG00000231829,0.1105089087803581,0.0932953419905189
ENSG00000231839,0.0,0.0
ENSG00000231840,0.0,0.0
ENSG00000231841,0.0121853340822721,0.0121853340822721
ENSG00000231845,0.0930476376878405,0.0587079460718807
ENSG00000231846,0.0,0.0
ENSG00000231848,0.0690449343099186,0.0690449343099186
ENSG00000231903,0.0,0.0
ENSG00000231849,0.0,0.0
ENSG00000231851,0.1698467731903322,0.0769858042405564
ENSG00000231852,0.3094102134544983,0.2418183023301774
ENSG00000231855,0.0,0.0
ENSG00000231856,0.4528378840843136,0.1786668972415565
ENSG00000231857,0.0,0.0
ENSG00000231858,0.3652524396929726,0.2131521118789281
ENSG00000231859,0.0550956757606898,0.0550956757606898
ENSG00000231861,0.0423837883702458,0.0361017178168881
ENSG00000231863,0.0,0.0
ENSG00000231864,0.0,0.0
ENSG00000231866,0.0,0.0
ENSG00000232240,0.0,0.0
ENSG00000231867,0.0,0.0
ENSG00000231868,0.0,0.0
ENSG00000231870,0.0,0.0
ENSG00000231871,0.272673002200873,0.1353150668416927
ENSG00000231873,0.0,0.0
ENSG00000231875,0.0340734112504085,0.0261469470664479
ENSG00000231876,0.0,0.0
ENSG00000231905,0.0,0.0
ENSG00000231877,0.0,0.0
ENSG00000231878,0.0,0.0
ENSG00000231879,0.0,0.0
ENSG00000231880,0.0,0.0
ENSG00000231881,0.0069485712712386,0.0037694912484904
ENSG00000231882,0.0,0.0
ENSG00000231883,0.0,0.0
ENSG00000231884,0.0,0.0
ENSG00000231887,1.207892851641333,0.3574334438463038
ENSG00000231906,0.0,0.0
ENSG00000232241,0.0,0.0
ENSG00000231888,0.3263498086052881,0.1988781878570591
ENSG00000231889,1.2895866189744964,0.3504280461896305
ENSG00000231890,1.0637928327569797,0.354954930176191
ENSG00000231892,0.0,0.0
ENSG00000231894,0.0,0.0
ENSG00000231896,0.0,0.0
ENSG00000231897,0.0,0.0
ENSG00000231898,0.0172178435347772,0.0172178435347772
ENSG00000231900,0.0,0.0
ENSG00000231901,0.0,0.0
ENSG00000231902,0.0,0.0
ENSG00000231907,0.0,0.0
ENSG00000231908,0.261392406160318,0.1372628208349059
ENSG00000231909,0.0,0.0
ENSG00000231910,0.0,0.0
ENSG00000231911,0.0,0.0
ENSG00000231912,0.0,0.0
ENSG00000231913,0.0,0.0
ENSG00000231914,0.0,0.0
ENSG00000231915,0.0,0.0
ENSG00000231931,0.0,0.0
ENSG00000231916,0.6473366161174171,0.5378639162371527
ENSG00000231918,0.0,0.0
ENSG00000231920,0.0,0.0
ENSG00000231922,0.0,0.0
ENSG00000231923,0.0,0.0
ENSG00000231924,0.0,0.0
ENSG00000231925,5.294863321803772,0.4873853425521055
ENSG00000231926,0.0,0.0
ENSG00000231927,0.0,0.0
ENSG00000231929,0.0,0.0
ENSG00000231930,0.0,0.0
ENSG00000231933,0.0,0.0
ENSG00000231934,0.0,0.0
ENSG00000231937,0.0,0.0
ENSG00000231940,0.1248614365139853,0.1040925714194135
ENSG00000231942,0.0143938595567309,0.0143938595567309
ENSG00000231943,0.0219643346892967,0.0219643346892967
ENSG00000231944,0.0,0.0
ENSG00000231947,0.0,0.0
